"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","06.01.2022 04:00 - 06.01.2022 05:00 (UTC)","407","n/e","n/e","1211","0","n/e","n/e","n/e","n/e","55","142","140","329","n/e","n/e","21","n/e","0","n/e","0","1424"
"Portugal (PT)","06.01.2022 05:00 - 06.01.2022 06:00 (UTC)","406","n/e","n/e","1318","0","n/e","n/e","n/e","n/e","55","13","139","481","n/e","n/e","21","n/e","0","n/e","0","1198"
"Portugal (PT)","06.01.2022 06:00 - 06.01.2022 07:00 (UTC)","408","n/e","n/e","1595","0","n/e","n/e","n/e","n/e","209","12","314","708","n/e","n/e","22","n/e","0","n/e","0","1000"
"Portugal (PT)","06.01.2022 07:00 - 06.01.2022 08:00 (UTC)","403","n/e","n/e","1697","0","n/e","n/e","n/e","n/e","315","12","380","707","n/e","n/e","21","n/e","1","n/e","0","1178"
"Portugal (PT)","06.01.2022 08:00 - 06.01.2022 09:00 (UTC)","407","n/e","n/e","1922","0","n/e","n/e","n/e","n/e","743","11","523","809","n/e","n/e","21","n/e","121","n/e","0","1211"
"Portugal (PT)","06.01.2022 09:00 - 06.01.2022 10:00 (UTC)","409","n/e","n/e","1933","0","n/e","n/e","n/e","n/e","619","6","546","942","n/e","n/e","21","n/e","448","n/e","0","993"
"Portugal (PT)","06.01.2022 10:00 - 06.01.2022 11:00 (UTC)","411","n/e","n/e","1816","0","n/e","n/e","n/e","n/e","570","3","347","819","n/e","n/e","23","n/e","688","n/e","0","831"
"Portugal (PT)","06.01.2022 11:00 - 06.01.2022 12:00 (UTC)","411","n/e","n/e","1896","0","n/e","n/e","n/e","n/e","471","3","317","719","n/e","n/e","22","n/e","783","n/e","0","761"
"Portugal (PT)","06.01.2022 12:00 - 06.01.2022 13:00 (UTC)","408","n/e","n/e","1917","0","n/e","n/e","n/e","n/e","308","3","230","689","n/e","n/e","22","n/e","786","n/e","0","870"
"Portugal (PT)","06.01.2022 13:00 - 06.01.2022 14:00 (UTC)","411","n/e","n/e","1797","0","n/e","n/e","n/e","n/e","1","3","204","407","n/e","n/e","22","n/e","740","n/e","0","991"
"Portugal (PT)","06.01.2022 14:00 - 06.01.2022 15:00 (UTC)","411","n/e","n/e","1841","0","n/e","n/e","n/e","n/e","51","3","202","410","n/e","n/e","21","n/e","629","n/e","0","1050"
"Portugal (PT)","06.01.2022 15:00 - 06.01.2022 16:00 (UTC)","409","n/e","n/e","1832","0","n/e","n/e","n/e","n/e","33","51","208","239","n/e","n/e","22","n/e","473","n/e","0","1081"
"Portugal (PT)","06.01.2022 16:00 - 06.01.2022 17:00 (UTC)","407","n/e","n/e","2171","0","n/e","n/e","n/e","n/e","873","2","643","944","n/e","n/e","22","n/e","187","n/e","0","1176"
"Portugal (PT)","06.01.2022 17:00 - 06.01.2022 18:00 (UTC)","413","n/e","n/e","2393","0","n/e","n/e","n/e","n/e","1279","1","1172","966","n/e","n/e","22","n/e","8","n/e","0","1465"
"Portugal (PT)","06.01.2022 18:00 - 06.01.2022 19:00 (UTC)","412","n/e","n/e","2160","0","n/e","n/e","n/e","n/e","1175","2","1137","861","n/e","n/e","22","n/e","0","n/e","0","1730"
"Portugal (PT)","06.01.2022 19:00 - 06.01.2022 20:00 (UTC)","409","n/e","n/e","2111","0","n/e","n/e","n/e","n/e","1717","1","1231","1050","n/e","n/e","22","n/e","0","n/e","0","1874"
"Portugal (PT)","06.01.2022 20:00 - 06.01.2022 21:00 (UTC)","413","n/e","n/e","2058","0","n/e","n/e","n/e","n/e","1275","1","909","919","n/e","n/e","22","n/e","0","n/e","0","1971"
"Portugal (PT)","06.01.2022 21:00 - 06.01.2022 22:00 (UTC)","413","n/e","n/e","2043","0","n/e","n/e","n/e","n/e","938","2","638","685","n/e","n/e","22","n/e","0","n/e","0","1972"
"Portugal (PT)","06.01.2022 22:00 - 06.01.2022 23:00 (UTC)","412","n/e","n/e","1591","0","n/e","n/e","n/e","n/e","600","4","557","703","n/e","n/e","23","n/e","0","n/e","2","2048"
"Portugal (PT)","06.01.2022 23:00 - 07.01.2022 00:00 (UTC)","409","n/e","n/e","1092","0","n/e","n/e","n/e","n/e","25","146","105","160","n/e","n/e","22","n/e","0","n/e","19","2186"
"Portugal (PT)","07.01.2022 00:00 - 07.01.2022 01:00 (UTC)","408","n/e","n/e","886","0","n/e","n/e","n/e","n/e","0","588","114","105","n/e","n/e","22","n/e","0","n/e","24","2399"
"Portugal (PT)","07.01.2022 01:00 - 07.01.2022 02:00 (UTC)","410","n/e","n/e","864","0","n/e","n/e","n/e","n/e","0","282","105","136","n/e","n/e","22","n/e","0","n/e","20","2508"
"Portugal (PT)","07.01.2022 02:00 - 07.01.2022 03:00 (UTC)","414","n/e","n/e","855","0","n/e","n/e","n/e","n/e","0","1219","111","85","n/e","n/e","22","n/e","0","n/e","18","2479"
"Portugal (PT)","07.01.2022 03:00 - 07.01.2022 04:00 (UTC)","416","n/e","n/e","897","0","n/e","n/e","n/e","n/e","0","1569","105","85","n/e","n/e","21","n/e","0","n/e","25","2373"
"Portugal (PT)","07.01.2022 04:00 - 07.01.2022 05:00 (UTC)","418","n/e","n/e","1024","0","n/e","n/e","n/e","n/e","0","657","102","85","n/e","n/e","21","n/e","0","n/e","25","2497"
"Portugal (PT)","07.01.2022 05:00 - 07.01.2022 06:00 (UTC)","412","n/e","n/e","1250","0","n/e","n/e","n/e","n/e","0","333","113","174","n/e","n/e","21","n/e","0","n/e","22","2694"
"Portugal (PT)","07.01.2022 06:00 - 07.01.2022 07:00 (UTC)","412","n/e","n/e","1681","0","n/e","n/e","n/e","n/e","3","16","204","293","n/e","n/e","21","n/e","0","n/e","21","2849"
"Portugal (PT)","07.01.2022 07:00 - 07.01.2022 08:00 (UTC)","417","n/e","n/e","1882","0","n/e","n/e","n/e","n/e","780","14","447","648","n/e","n/e","20","n/e","1","n/e","18","2733"
"Portugal (PT)","07.01.2022 08:00 - 07.01.2022 09:00 (UTC)","421","n/e","n/e","1913","0","n/e","n/e","n/e","n/e","965","5","738","801","n/e","n/e","22","n/e","109","n/e","19","2667"
"Portugal (PT)","07.01.2022 09:00 - 07.01.2022 10:00 (UTC)","419","n/e","n/e","1821","0","n/e","n/e","n/e","n/e","320","3","479","593","n/e","n/e","21","n/e","443","n/e","23","2547"
"Portugal (PT)","07.01.2022 10:00 - 07.01.2022 11:00 (UTC)","422","n/e","n/e","1606","0","n/e","n/e","n/e","n/e","135","6","250","477","n/e","n/e","22","n/e","711","n/e","14","2439"
"Portugal (PT)","07.01.2022 11:00 - 07.01.2022 12:00 (UTC)","409","n/e","n/e","1766","0","n/e","n/e","n/e","n/e","0","177","208","178","n/e","n/e","22","n/e","835","n/e","10","2171"
"Portugal (PT)","07.01.2022 12:00 - 07.01.2022 13:00 (UTC)","399","n/e","n/e","1600","0","n/e","n/e","n/e","n/e","0","31","191","177","n/e","n/e","21","n/e","878","n/e","10","1646"
"Portugal (PT)","07.01.2022 13:00 - 07.01.2022 14:00 (UTC)","398","n/e","n/e","1705","0","n/e","n/e","n/e","n/e","0","3","149","189","n/e","n/e","22","n/e","846","n/e","14","1264"
"Portugal (PT)","07.01.2022 14:00 - 07.01.2022 15:00 (UTC)","361","n/e","n/e","1694","0","n/e","n/e","n/e","n/e","0","23","149","175","n/e","n/e","22","n/e","768","n/e","22","1004"
"Portugal (PT)","07.01.2022 15:00 - 07.01.2022 16:00 (UTC)","357","n/e","n/e","1590","0","n/e","n/e","n/e","n/e","0","318","180","201","n/e","n/e","22","n/e","575","n/e","18","943"
"Portugal (PT)","07.01.2022 16:00 - 07.01.2022 17:00 (UTC)","357","n/e","n/e","1988","0","n/e","n/e","n/e","n/e","710","3","636","685","n/e","n/e","23","n/e","232","n/e","18","919"
"Portugal (PT)","07.01.2022 17:00 - 07.01.2022 18:00 (UTC)","356","n/e","n/e","1892","0","n/e","n/e","n/e","n/e","1205","2","1283","869","n/e","n/e","22","n/e","11","n/e","16","1190"
"Portugal (PT)","07.01.2022 18:00 - 07.01.2022 19:00 (UTC)","358","n/e","n/e","2008","0","n/e","n/e","n/e","n/e","1160","2","1333","956","n/e","n/e","23","n/e","0","n/e","17","1277"
"Portugal (PT)","07.01.2022 19:00 - 07.01.2022 20:00 (UTC)","360","n/e","n/e","2016","0","n/e","n/e","n/e","n/e","1068","1","1230","877","n/e","n/e","22","n/e","0","n/e","13","1220"
"Portugal (PT)","07.01.2022 20:00 - 07.01.2022 21:00 (UTC)","356","n/e","n/e","1997","0","n/e","n/e","n/e","n/e","553","2","1053","829","n/e","n/e","22","n/e","0","n/e","15","1076"
"Portugal (PT)","07.01.2022 21:00 - 07.01.2022 22:00 (UTC)","355","n/e","n/e","1940","0","n/e","n/e","n/e","n/e","827","2","956","886","n/e","n/e","21","n/e","0","n/e","9","863"
"Portugal (PT)","07.01.2022 22:00 - 07.01.2022 23:00 (UTC)","354","n/e","n/e","1664","0","n/e","n/e","n/e","n/e","18","3","364","444","n/e","n/e","21","n/e","0","n/e","3","662"
"Portugal (PT)","07.01.2022 23:00 - 08.01.2022 00:00 (UTC)","354","n/e","n/e","1431","0","n/e","n/e","n/e","n/e","812","2","370","879","n/e","n/e","21","n/e","0","n/e","3","586"
"Portugal (PT)","08.01.2022 00:00 - 08.01.2022 01:00 (UTC)","353","n/e","n/e","1226","0","n/e","n/e","n/e","n/e","389","2","288","681","n/e","n/e","22","n/e","0","n/e","2","474"
"Portugal (PT)","08.01.2022 01:00 - 08.01.2022 02:00 (UTC)","357","n/e","n/e","962","0","n/e","n/e","n/e","n/e","95","6","153","195","n/e","n/e","22","n/e","0","n/e","2","362"
"Portugal (PT)","08.01.2022 02:00 - 08.01.2022 03:00 (UTC)","354","n/e","n/e","819","0","n/e","n/e","n/e","n/e","119","7","113","102","n/e","n/e","22","n/e","0","n/e","0","289"
"Portugal (PT)","08.01.2022 03:00 - 08.01.2022 04:00 (UTC)","354","n/e","n/e","673","0","n/e","n/e","n/e","n/e","0","7","110","87","n/e","n/e","21","n/e","0","n/e","0","274"
"Portugal (PT)","08.01.2022 04:00 - 08.01.2022 05:00 (UTC)","354","n/e","n/e","645","0","n/e","n/e","n/e","n/e","0","7","101","84","n/e","n/e","21","n/e","0","n/e","0","328"
"Portugal (PT)","08.01.2022 05:00 - 08.01.2022 06:00 (UTC)","348","n/e","n/e","632","0","n/e","n/e","n/e","n/e","0","7","100","102","n/e","n/e","21","n/e","0","n/e","0","431"
"Portugal (PT)","08.01.2022 06:00 - 08.01.2022 07:00 (UTC)","346","n/e","n/e","718","0","n/e","n/e","n/e","n/e","14","7","116","174","n/e","n/e","19","n/e","0","n/e","0","531"
"Portugal (PT)","08.01.2022 07:00 - 08.01.2022 08:00 (UTC)","348","n/e","n/e","709","0","n/e","n/e","n/e","n/e","518","6","428","683","n/e","n/e","21","n/e","1","n/e","0","663"
"Portugal (PT)","08.01.2022 08:00 - 08.01.2022 09:00 (UTC)","353","n/e","n/e","811","0","n/e","n/e","n/e","n/e","603","6","882","723","n/e","n/e","23","n/e","138","n/e","0","732"
"Portugal (PT)","08.01.2022 09:00 - 08.01.2022 10:00 (UTC)","354","n/e","n/e","725","0","n/e","n/e","n/e","n/e","323","6","824","838","n/e","n/e","25","n/e","482","n/e","0","822"
"Portugal (PT)","08.01.2022 10:00 - 08.01.2022 11:00 (UTC)","358","n/e","n/e","733","0","n/e","n/e","n/e","n/e","112","7","594","231","n/e","n/e","27","n/e","735","n/e","1","822"
"Portugal (PT)","08.01.2022 11:00 - 08.01.2022 12:00 (UTC)","374","n/e","n/e","536","0","n/e","n/e","n/e","n/e","0","41","303","180","n/e","n/e","27","n/e","834","n/e","0","719"
"Portugal (PT)","08.01.2022 12:00 - 08.01.2022 13:00 (UTC)","391","n/e","n/e","419","0","n/e","n/e","n/e","n/e","97","20","279","168","n/e","n/e","26","n/e","826","n/e","1","843"
"Portugal (PT)","08.01.2022 13:00 - 08.01.2022 14:00 (UTC)","405","n/e","n/e","501","0","n/e","n/e","n/e","n/e","40","718","207","86","n/e","n/e","28","n/e","796","n/e","0","1182"
"Portugal (PT)","08.01.2022 14:00 - 08.01.2022 15:00 (UTC)","405","n/e","n/e","414","0","n/e","n/e","n/e","n/e","0","1100","130","86","n/e","n/e","26","n/e","683","n/e","1","1824"
"Portugal (PT)","08.01.2022 15:00 - 08.01.2022 16:00 (UTC)","400","n/e","n/e","412","0","n/e","n/e","n/e","n/e","0","1007","141","99","n/e","n/e","28","n/e","466","n/e","3","2276"
"Portugal (PT)","08.01.2022 16:00 - 08.01.2022 17:00 (UTC)","400","n/e","n/e","519","0","n/e","n/e","n/e","n/e","8","68","246","193","n/e","n/e","28","n/e","194","n/e","3","2510"
"Portugal (PT)","08.01.2022 17:00 - 08.01.2022 18:00 (UTC)","399","n/e","n/e","472","0","n/e","n/e","n/e","n/e","135","10","347","232","n/e","n/e","28","n/e","14","n/e","5","2879"
"Portugal (PT)","08.01.2022 18:00 - 08.01.2022 19:00 (UTC)","400","n/e","n/e","406","0","n/e","n/e","n/e","n/e","127","10","763","683","n/e","n/e","29","n/e","0","n/e","4","3015"
"Portugal (PT)","08.01.2022 19:00 - 08.01.2022 20:00 (UTC)","409","n/e","n/e","475","0","n/e","n/e","n/e","n/e","303","10","968","743","n/e","n/e","28","n/e","0","n/e","4","2921"
"Portugal (PT)","08.01.2022 20:00 - 08.01.2022 21:00 (UTC)","411","n/e","n/e","522","0","n/e","n/e","n/e","n/e","592","10","1169","720","n/e","n/e","28","n/e","0","n/e","5","2815"
"Portugal (PT)","08.01.2022 21:00 - 08.01.2022 22:00 (UTC)","409","n/e","n/e","419","0","n/e","n/e","n/e","n/e","109","38","635","482","n/e","n/e","27","n/e","0","n/e","3","2753"
"Portugal (PT)","08.01.2022 22:00 - 08.01.2022 23:00 (UTC)","415","n/e","n/e","368","0","n/e","n/e","n/e","n/e","4","735","260","340","n/e","n/e","27","n/e","0","n/e","2","2759"
"Portugal (PT)","08.01.2022 23:00 - 09.01.2022 00:00 (UTC)","414","n/e","n/e","290","0","n/e","n/e","n/e","n/e","0","992","198","180","n/e","n/e","27","n/e","0","n/e","7","2731"
"Portugal (PT)","09.01.2022 00:00 - 09.01.2022 01:00 (UTC)","413","n/e","n/e","171","0","n/e","n/e","n/e","n/e","0","1363","174","34","n/e","n/e","27","n/e","0","n/e","9","2760"
"Portugal (PT)","09.01.2022 01:00 - 09.01.2022 02:00 (UTC)","412","n/e","n/e","167","0","n/e","n/e","n/e","n/e","0","1735","170","33","n/e","n/e","27","n/e","0","n/e","7","2839"
"Portugal (PT)","09.01.2022 02:00 - 09.01.2022 03:00 (UTC)","411","n/e","n/e","157","0","n/e","n/e","n/e","n/e","0","1431","138","37","n/e","n/e","29","n/e","0","n/e","9","2847"
"Portugal (PT)","09.01.2022 03:00 - 09.01.2022 04:00 (UTC)","416","n/e","n/e","163","0","n/e","n/e","n/e","n/e","0","1731","179","35","n/e","n/e","28","n/e","0","n/e","7","2994"
"Portugal (PT)","09.01.2022 04:00 - 09.01.2022 05:00 (UTC)","418","n/e","n/e","171","0","n/e","n/e","n/e","n/e","0","1592","145","44","n/e","n/e","28","n/e","0","n/e","8","2987"
"Portugal (PT)","09.01.2022 05:00 - 09.01.2022 06:00 (UTC)","418","n/e","n/e","168","0","n/e","n/e","n/e","n/e","0","1699","176","38","n/e","n/e","27","n/e","0","n/e","8","3012"
"Portugal (PT)","09.01.2022 06:00 - 09.01.2022 07:00 (UTC)","418","n/e","n/e","167","0","n/e","n/e","n/e","n/e","0","1401","178","40","n/e","n/e","29","n/e","0","n/e","10","2881"
"Portugal (PT)","09.01.2022 07:00 - 09.01.2022 08:00 (UTC)","415","n/e","n/e","170","0","n/e","n/e","n/e","n/e","5","1359","185","46","n/e","n/e","28","n/e","1","n/e","11","2836"
"Portugal (PT)","09.01.2022 08:00 - 09.01.2022 09:00 (UTC)","416","n/e","n/e","168","0","n/e","n/e","n/e","n/e","94","867","306","43","n/e","n/e","28","n/e","71","n/e","11","2847"
"Portugal (PT)","09.01.2022 09:00 - 09.01.2022 10:00 (UTC)","422","n/e","n/e","164","0","n/e","n/e","n/e","n/e","110","942","327","114","n/e","n/e","29","n/e","247","n/e","10","2780"
"Portugal (PT)","09.01.2022 10:00 - 09.01.2022 11:00 (UTC)","414","n/e","n/e","163","0","n/e","n/e","n/e","n/e","122","1078","175","50","n/e","n/e","28","n/e","413","n/e","9","2705"
"Portugal (PT)","09.01.2022 11:00 - 09.01.2022 12:00 (UTC)","415","n/e","n/e","165","0","n/e","n/e","n/e","n/e","9","1100","172","106","n/e","n/e","28","n/e","426","n/e","10","2705"
"Portugal (PT)","09.01.2022 12:00 - 09.01.2022 13:00 (UTC)","416","n/e","n/e","167","0","n/e","n/e","n/e","n/e","0","837","209","109","n/e","n/e","29","n/e","468","n/e","9","2741"
"Portugal (PT)","09.01.2022 13:00 - 09.01.2022 14:00 (UTC)","417","n/e","n/e","165","0","n/e","n/e","n/e","n/e","0","773","299","94","n/e","n/e","27","n/e","423","n/e","9","2796"
"Portugal (PT)","09.01.2022 14:00 - 09.01.2022 15:00 (UTC)","419","n/e","n/e","167","0","n/e","n/e","n/e","n/e","0","1055","167","167","n/e","n/e","28","n/e","331","n/e","7","2824"
"Portugal (PT)","09.01.2022 15:00 - 09.01.2022 16:00 (UTC)","419","n/e","n/e","166","0","n/e","n/e","n/e","n/e","16","854","191","173","n/e","n/e","28","n/e","206","n/e","10","2793"
"Portugal (PT)","09.01.2022 16:00 - 09.01.2022 17:00 (UTC)","419","n/e","n/e","241","0","n/e","n/e","n/e","n/e","126","367","382","325","n/e","n/e","27","n/e","81","n/e","12","2736"
"Portugal (PT)","09.01.2022 17:00 - 09.01.2022 18:00 (UTC)","416","n/e","n/e","385","0","n/e","n/e","n/e","n/e","532","72","377","122","n/e","n/e","27","n/e","5","n/e","11","2657"
"Portugal (PT)","09.01.2022 18:00 - 09.01.2022 19:00 (UTC)","418","n/e","n/e","557","0","n/e","n/e","n/e","n/e","1111","1","752","597","n/e","n/e","26","n/e","0","n/e","7","2530"
"Portugal (PT)","09.01.2022 19:00 - 09.01.2022 20:00 (UTC)","419","n/e","n/e","563","0","n/e","n/e","n/e","n/e","1239","1","898","623","n/e","n/e","27","n/e","0","n/e","7","2481"
"Portugal (PT)","09.01.2022 20:00 - 09.01.2022 21:00 (UTC)","418","n/e","n/e","563","0","n/e","n/e","n/e","n/e","1182","1","785","569","n/e","n/e","27","n/e","0","n/e","7","2468"
"Portugal (PT)","09.01.2022 21:00 - 09.01.2022 22:00 (UTC)","418","n/e","n/e","563","0","n/e","n/e","n/e","n/e","1262","1","447","472","n/e","n/e","27","n/e","0","n/e","5","2453"
"Portugal (PT)","09.01.2022 22:00 - 09.01.2022 23:00 (UTC)","418","n/e","n/e","393","0","n/e","n/e","n/e","n/e","468","218","175","54","n/e","n/e","27","n/e","0","n/e","3","2490"
"Portugal (PT)","09.01.2022 23:00 - 10.01.2022 00:00 (UTC)","416","n/e","n/e","367","0","n/e","n/e","n/e","n/e","69","492","142","94","n/e","n/e","27","n/e","0","n/e","3","2449"
"Portugal (PT)","10.01.2022 00:00 - 10.01.2022 01:00 (UTC)","419","n/e","n/e","478","0","n/e","n/e","n/e","n/e","0","878","131","19","n/e","n/e","27","n/e","0","n/e","2","2266"
"Portugal (PT)","10.01.2022 01:00 - 10.01.2022 02:00 (UTC)","413","n/e","n/e","477","0","n/e","n/e","n/e","n/e","0","970","127","20","n/e","n/e","26","n/e","0","n/e","2","2066"
"Portugal (PT)","10.01.2022 02:00 - 10.01.2022 03:00 (UTC)","415","n/e","n/e","509","0","n/e","n/e","n/e","n/e","0","1184","122","20","n/e","n/e","28","n/e","0","n/e","3","1916"
"Portugal (PT)","10.01.2022 03:00 - 10.01.2022 04:00 (UTC)","414","n/e","n/e","504","0","n/e","n/e","n/e","n/e","0","1286","110","37","n/e","n/e","27","n/e","0","n/e","4","2000"
"Portugal (PT)","10.01.2022 04:00 - 10.01.2022 05:00 (UTC)","414","n/e","n/e","603","0","n/e","n/e","n/e","n/e","0","1428","106","23","n/e","n/e","26","n/e","0","n/e","5","2035"
"Portugal (PT)","10.01.2022 05:00 - 10.01.2022 06:00 (UTC)","414","n/e","n/e","987","0","n/e","n/e","n/e","n/e","0","1218","118","157","n/e","n/e","27","n/e","0","n/e","4","1972"
"Portugal (PT)","10.01.2022 06:00 - 10.01.2022 07:00 (UTC)","418","n/e","n/e","1445","0","n/e","n/e","n/e","n/e","16","127","126","191","n/e","n/e","28","n/e","0","n/e","6","1868"
"Portugal (PT)","10.01.2022 07:00 - 10.01.2022 08:00 (UTC)","416","n/e","n/e","2087","0","n/e","n/e","n/e","n/e","672","9","497","370","n/e","n/e","28","n/e","0","n/e","7","1771"
"Portugal (PT)","10.01.2022 08:00 - 10.01.2022 09:00 (UTC)","412","n/e","n/e","2453","0","n/e","n/e","n/e","n/e","625","3","676","529","n/e","n/e","28","n/e","24","n/e","4","1656"
"Portugal (PT)","10.01.2022 09:00 - 10.01.2022 10:00 (UTC)","408","n/e","n/e","2625","0","n/e","n/e","n/e","n/e","524","7","745","598","n/e","n/e","28","n/e","119","n/e","2","1356"
"Portugal (PT)","10.01.2022 10:00 - 10.01.2022 11:00 (UTC)","405","n/e","n/e","2534","0","n/e","n/e","n/e","n/e","399","3","424","326","n/e","n/e","29","n/e","238","n/e","2","1044"
"Portugal (PT)","10.01.2022 11:00 - 10.01.2022 12:00 (UTC)","408","n/e","n/e","2501","0","n/e","n/e","n/e","n/e","401","3","291","324","n/e","n/e","29","n/e","328","n/e","2","757"
"Portugal (PT)","10.01.2022 12:00 - 10.01.2022 13:00 (UTC)","413","n/e","n/e","2568","0","n/e","n/e","n/e","n/e","460","2","316","324","n/e","n/e","29","n/e","402","n/e","1","632"
"Portugal (PT)","10.01.2022 13:00 - 10.01.2022 14:00 (UTC)","411","n/e","n/e","2600","0","n/e","n/e","n/e","n/e","189","3","329","321","n/e","n/e","29","n/e","436","n/e","1","479"
"Portugal (PT)","10.01.2022 14:00 - 10.01.2022 15:00 (UTC)","410","n/e","n/e","2379","0","n/e","n/e","n/e","n/e","189","3","250","123","n/e","n/e","29","n/e","371","n/e","3","520"
"Portugal (PT)","10.01.2022 15:00 - 10.01.2022 16:00 (UTC)","417","n/e","n/e","2548","0","n/e","n/e","n/e","n/e","260","3","447","425","n/e","n/e","29","n/e","277","n/e","4","623"
"Portugal (PT)","10.01.2022 16:00 - 10.01.2022 17:00 (UTC)","420","n/e","n/e","2657","0","n/e","n/e","n/e","n/e","1410","1","812","456","n/e","n/e","29","n/e","106","n/e","4","762"
"Portugal (PT)","10.01.2022 17:00 - 10.01.2022 18:00 (UTC)","416","n/e","n/e","2674","0","n/e","n/e","n/e","n/e","2044","1","1197","553","n/e","n/e","28","n/e","4","n/e","6","910"
"Portugal (PT)","10.01.2022 18:00 - 10.01.2022 19:00 (UTC)","421","n/e","n/e","2688","0","n/e","n/e","n/e","n/e","1975","1","1399","720","n/e","n/e","28","n/e","0","n/e","7","943"
"Portugal (PT)","10.01.2022 19:00 - 10.01.2022 20:00 (UTC)","425","n/e","n/e","2619","0","n/e","n/e","n/e","n/e","1803","0","1398","509","n/e","n/e","28","n/e","0","n/e","9","1023"
"Portugal (PT)","10.01.2022 20:00 - 10.01.2022 21:00 (UTC)","422","n/e","n/e","2578","0","n/e","n/e","n/e","n/e","1168","3","1043","757","n/e","n/e","27","n/e","0","n/e","10","1155"
"Portugal (PT)","10.01.2022 21:00 - 10.01.2022 22:00 (UTC)","416","n/e","n/e","2424","0","n/e","n/e","n/e","n/e","417","6","727","287","n/e","n/e","27","n/e","0","n/e","17","1356"
"Portugal (PT)","10.01.2022 22:00 - 10.01.2022 23:00 (UTC)","411","n/e","n/e","2235","0","n/e","n/e","n/e","n/e","72","7","321","109","n/e","n/e","27","n/e","0","n/e","19","1466"
"Portugal (PT)","10.01.2022 23:00 - 11.01.2022 00:00 (UTC)","412","n/e","n/e","1942","0","n/e","n/e","n/e","n/e","0","26","166","84","n/e","n/e","28","n/e","0","n/e","18","1546"
"Portugal (PT)","11.01.2022 00:00 - 11.01.2022 01:00 (UTC)","410","n/e","n/e","1875","0","n/e","n/e","n/e","n/e","0","511","183","84","n/e","n/e","28","n/e","0","n/e","15","1589"
"Portugal (PT)","11.01.2022 01:00 - 11.01.2022 02:00 (UTC)","415","n/e","n/e","1844","0","n/e","n/e","n/e","n/e","0","901","214","84","n/e","n/e","29","n/e","0","n/e","11","1640"
"Portugal (PT)","11.01.2022 02:00 - 11.01.2022 03:00 (UTC)","414","n/e","n/e","1903","0","n/e","n/e","n/e","n/e","0","1747","156","85","n/e","n/e","29","n/e","0","n/e","13","1736"
"Portugal (PT)","11.01.2022 03:00 - 11.01.2022 04:00 (UTC)","418","n/e","n/e","1926","0","n/e","n/e","n/e","n/e","0","1177","98","85","n/e","n/e","29","n/e","0","n/e","12","1795"
"Portugal (PT)","11.01.2022 04:00 - 11.01.2022 05:00 (UTC)","417","n/e","n/e","2161","0","n/e","n/e","n/e","n/e","1","441","96","96","n/e","n/e","28","n/e","0","n/e","13","1776"
"Portugal (PT)","11.01.2022 05:00 - 11.01.2022 06:00 (UTC)","412","n/e","n/e","2431","0","n/e","n/e","n/e","n/e","608","10","211","363","n/e","n/e","28","n/e","0","n/e","9","1752"
