datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2021-08-09 08:00:00,699.0,,599.0,11050.0,1311.0,248.0,,,601.0,618.0,27.0,5928.0,1029.0,,,1581.0,,100.0,35.0,,522.0,2021,8,08-09,Monday,8,2021-08-09
2021-08-09 09:00:00,712.0,,603.0,10901.0,1447.0,231.0,,,608.0,563.0,2.0,5472.0,978.0,,,1576.0,,92.0,34.0,,445.0,2021,8,08-09,Monday,9,2021-08-09
2021-08-09 10:00:00,713.0,,592.0,9912.0,1399.0,233.0,,,608.0,513.0,8.571,5218.0,852.0,,,1603.0,,84.0,32.0,,471.0,2021,8,08-09,Monday,10,2021-08-09
2021-08-09 11:00:00,709.0,,593.0,9560.0,1234.0,254.0,,,594.0,356.0,15.143,5121.0,785.0,,,1583.0,,76.0,34.0,,993.0,2021,8,08-09,Monday,11,2021-08-09
2021-08-09 12:00:00,720.0,,605.0,9273.0,1245.0,271.0,,,598.5,345.0,21.714,4444.0,721.0,,,1653.0,,68.0,32.0,,1713.0,2021,8,08-09,Monday,12,2021-08-09
2021-08-09 13:00:00,715.0,,586.0,10190.0,1243.0,276.0,,,603.0,389.0,28.286,4372.0,751.0,,,1694.0,,60.0,31.0,,1309.0,2021,8,08-09,Monday,13,2021-08-09
2021-08-09 14:00:00,702.0,,590.0,10035.0,1388.0,299.0,,,603.0,507.0,34.857,4750.0,848.0,,,1717.0,,52.0,31.0,,1721.0,2021,8,08-09,Monday,14,2021-08-09
2021-08-09 15:00:00,699.0,,606.0,10809.0,1463.0,275.0,,,602.0,729.0,41.429,4825.0,836.0,,,1740.0,,44.0,32.0,,1632.0,2021,8,08-09,Monday,15,2021-08-09
2021-08-09 16:00:00,683.0,,603.0,11829.0,1464.0,282.0,,,604.0,777.0,48.0,5688.0,848.0,,,1839.0,,36.0,32.0,,1820.0,2021,8,08-09,Monday,16,2021-08-09
2021-08-09 17:00:00,690.0,,609.0,13251.0,1457.0,250.0,,,606.0,902.0,83.0,5922.0,989.0,,,1850.0,,28.0,31.0,,1874.0,2021,8,08-09,Monday,17,2021-08-09
2021-08-09 18:00:00,695.0,,593.0,14377.0,1531.0,233.0,,,607.0,842.167,9.0,6455.0,1083.0,,,1820.0,,20.0,34.0,,1496.0,2021,8,08-09,Monday,18,2021-08-09
2021-08-09 19:00:00,703.0,,606.0,14730.0,1457.0,233.0,,,611.0,782.333,7.0,7135.0,1431.0,,,1913.0,,12.0,34.0,,1659.0,2021,8,08-09,Monday,19,2021-08-09
2021-08-09 20:00:00,704.0,,606.0,14656.0,1554.0,243.0,,,610.0,722.5,5.0,7191.0,1522.0,,,1947.0,,4.0,32.0,,2082.0,2021,8,08-09,Monday,20,2021-08-09
2021-08-09 21:00:00,705.0,,605.0,14945.0,1537.0,243.0,,,612.0,662.667,3.0,6786.0,1470.0,,,2004.0,,0.0,34.0,,1928.0,2021,8,08-09,Monday,21,2021-08-09
2021-08-09 22:00:00,688.0,,610.0,14329.0,1518.0,243.0,,,614.0,602.833,1.0,5770.0,1059.0,,,1793.0,,0.0,34.0,,1880.0,2021,8,08-09,Monday,22,2021-08-09
2021-08-09 23:00:00,689.0,,603.0,12858.0,1448.0,285.0,,,626.0,543.0,2.0,4956.0,932.0,,,1759.0,,0.0,36.0,,1931.0,2021,8,08-09,Monday,23,2021-08-09
2021-08-10 00:00:00,694.0,,614.0,10309.0,1652.0,304.0,,,633.0,447.0,275.0,4858.0,903.0,,,1646.0,,0.0,35.0,,1951.0,2021,8,08-10,Tuesday,0,2021-08-10
2021-08-10 01:00:00,691.0,,626.0,9203.0,1778.0,314.0,,,635.0,129.0,634.0,4575.0,808.0,,,1519.0,,0.0,37.0,,1972.0,2021,8,08-10,Tuesday,1,2021-08-10
2021-08-10 02:00:00,694.0,,622.0,8316.0,1852.0,308.0,,,636.0,59.0,717.0,4349.0,572.0,,,1429.0,,0.0,37.0,,2002.0,2021,8,08-10,Tuesday,2,2021-08-10
2021-08-10 03:00:00,693.0,,633.0,8026.0,1655.0,279.0,,,636.0,60.0,614.75,4312.0,587.0,,,1395.0,,0.0,37.0,,2128.0,2021,8,08-10,Tuesday,3,2021-08-10
2021-08-10 04:00:00,694.0,,618.0,7783.0,1470.0,275.0,,,637.0,182.0,512.5,4269.0,623.0,,,1385.0,,0.0,36.0,,2141.0,2021,8,08-10,Tuesday,4,2021-08-10
2021-08-10 05:00:00,696.0,,607.0,8615.0,1435.0,272.0,,,636.0,183.0,410.25,4579.0,757.0,,,1401.0,,0.0,36.0,,1892.0,2021,8,08-10,Tuesday,5,2021-08-10
2021-08-10 06:00:00,691.0,,631.0,8997.0,1572.0,272.0,,,637.0,412.0,308.0,4618.0,852.0,,,1352.0,,114.0,37.0,,1729.0,2021,8,08-10,Tuesday,6,2021-08-10
2021-08-10 07:00:00,684.0,,622.0,10531.0,1671.0,283.0,,,637.0,563.0,318.0,5720.0,903.0,,,1387.0,,106.214,43.0,,1473.0,2021,8,08-10,Tuesday,7,2021-08-10
2021-08-10 08:00:00,673.0,,620.0,11378.0,1667.0,286.0,,,634.0,460.5,169.0,5951.0,1118.0,,,1427.0,,98.429,43.0,,1011.0,2021,8,08-10,Tuesday,8,2021-08-10
2021-08-10 09:00:00,670.0,,644.0,11075.0,1890.0,276.0,,,630.0,358.0,149.0,6056.0,1047.0,,,1395.0,,90.643,44.0,,757.0,2021,8,08-10,Tuesday,9,2021-08-10
2021-08-10 10:00:00,668.0,,630.0,10878.0,1836.0,277.0,,,625.0,417.0,149.0,5620.0,1041.0,,,1351.0,,82.857,46.0,,652.0,2021,8,08-10,Tuesday,10,2021-08-10
2021-08-10 11:00:00,664.0,,625.0,10931.0,1784.0,244.0,,,625.0,471.0,205.0,5123.0,1003.0,,,1321.0,,75.071,43.0,,555.0,2021,8,08-10,Tuesday,11,2021-08-10
2021-08-10 12:00:00,663.0,,596.0,11121.0,1873.0,246.0,,,623.0,460.0,138.0,4445.0,997.0,,,1397.0,,67.286,45.0,,713.0,2021,8,08-10,Tuesday,12,2021-08-10
2021-08-10 13:00:00,678.0,,585.0,11713.0,1808.0,263.0,,,621.0,214.0,161.0,4375.0,1018.0,,,1500.0,,59.5,44.0,,788.0,2021,8,08-10,Tuesday,13,2021-08-10
2021-08-10 14:00:00,667.0,,598.0,12103.0,1754.0,279.0,,,620.0,214.0,161.0,4929.0,824.0,,,1573.0,,51.714,43.0,,1094.0,2021,8,08-10,Tuesday,14,2021-08-10
2021-08-10 15:00:00,668.0,,603.0,11926.0,1767.0,281.0,,,620.0,301.0,171.0,5349.0,940.0,,,1601.0,,43.929,43.0,,1700.0,2021,8,08-10,Tuesday,15,2021-08-10
2021-08-10 16:00:00,670.0,,597.0,13080.0,1813.0,326.0,,,619.0,90.0,83.0,5750.0,988.0,,,1651.0,,36.143,43.0,,1917.0,2021,8,08-10,Tuesday,16,2021-08-10
2021-08-10 17:00:00,676.0,,593.0,14472.0,1862.0,338.0,,,620.0,735.0,71.286,6168.0,1048.0,,,1643.0,,28.357,45.0,,1905.0,2021,8,08-10,Tuesday,17,2021-08-10
2021-08-10 18:00:00,679.0,,605.0,14695.0,1851.0,340.0,,,622.0,750.2,59.571,6858.0,1280.0,,,1715.0,,20.571,46.0,,1664.0,2021,8,08-10,Tuesday,18,2021-08-10
2021-08-10 19:00:00,671.0,,595.0,14902.0,1843.0,340.0,,,625.0,765.4,47.857,6885.0,1290.0,,,1822.0,,12.786,43.0,,1562.0,2021,8,08-10,Tuesday,19,2021-08-10
2021-08-10 20:00:00,677.0,,607.0,14926.0,1830.0,366.0,,,627.0,780.6,36.143,7159.0,1416.0,,,1931.0,,5.0,43.0,,1880.0,2021,8,08-10,Tuesday,20,2021-08-10
2021-08-10 21:00:00,677.0,,600.0,14992.0,1816.0,359.0,,,631.0,795.8,24.429,6988.0,1255.0,,,1914.0,,0.0,43.0,,2272.0,2021,8,08-10,Tuesday,21,2021-08-10
2021-08-10 22:00:00,661.0,,601.0,14612.0,1760.0,345.0,,,631.0,811.0,12.714,6443.0,1237.0,,,1963.0,,0.0,44.0,,2308.0,2021,8,08-10,Tuesday,22,2021-08-10
2021-08-10 23:00:00,659.0,,594.0,13265.0,1583.0,296.0,,,637.0,171.0,1.0,5877.0,1243.0,,,1888.0,,0.0,44.0,,2202.0,2021,8,08-10,Tuesday,23,2021-08-10
2021-08-11 00:00:00,673.0,,589.0,10883.0,1655.0,277.0,,,637.0,210.0,2.0,4989.0,929.0,,,1767.0,,0.0,45.0,,2264.0,2021,8,08-11,Wednesday,0,2021-08-11
2021-08-11 01:00:00,675.0,,610.0,9741.0,1568.0,288.0,,,635.0,136.0,284.0,4485.0,688.0,,,1681.0,,0.0,46.0,,2436.0,2021,8,08-11,Wednesday,1,2021-08-11
2021-08-11 02:00:00,675.0,,606.0,8708.0,1246.0,288.0,,,634.0,134.0,549.0,4380.0,668.0,,,1650.0,,0.0,45.0,,2744.0,2021,8,08-11,Wednesday,2,2021-08-11
2021-08-11 03:00:00,674.0,,599.0,8403.0,1235.0,287.0,,,635.0,15.0,750.0,4289.0,639.0,,,1639.0,,0.0,44.0,,2349.0,2021,8,08-11,Wednesday,3,2021-08-11
2021-08-11 04:00:00,661.0,,621.0,8672.0,1334.0,278.0,,,637.0,92.667,601.667,4284.0,693.0,,,1620.0,,0.0,45.0,,1979.0,2021,8,08-11,Wednesday,4,2021-08-11
2021-08-11 05:00:00,655.0,,616.0,9298.0,1509.0,276.0,,,637.0,170.333,453.333,4495.0,715.0,,,1654.0,,0.0,48.0,,1783.0,2021,8,08-11,Wednesday,5,2021-08-11
2021-08-11 06:00:00,646.0,,615.0,10442.0,1635.0,286.0,,,637.0,248.0,305.0,5177.0,824.0,,,1694.0,,65.0,45.0,,1737.0,2021,8,08-11,Wednesday,6,2021-08-11
2021-08-11 07:00:00,641.0,,618.0,11892.0,1829.0,288.0,,,636.0,393.0,504.0,5818.0,1172.0,,,1838.0,,60.643,40.0,,1550.0,2021,8,08-11,Wednesday,7,2021-08-11
2021-08-11 08:00:00,619.0,,622.0,12517.0,1819.0,288.0,,,634.0,538.0,268.0,6099.0,1230.0,,,1872.0,,56.286,34.0,,1269.0,2021,8,08-11,Wednesday,8,2021-08-11
2021-08-11 09:00:00,630.0,,617.0,13060.0,1890.0,277.0,,,629.0,683.0,160.0,5973.0,1142.0,,,1889.0,,51.929,36.0,,993.0,2021,8,08-11,Wednesday,9,2021-08-11
2021-08-11 10:00:00,637.0,,616.0,12764.0,2014.0,287.0,,,626.0,828.0,92.0,5434.0,984.0,,,1883.0,,47.571,37.0,,994.0,2021,8,08-11,Wednesday,10,2021-08-11
2021-08-11 11:00:00,625.0,,636.0,12230.0,2039.0,286.0,,,627.0,508.0,81.0,5316.0,839.0,,,1835.0,,43.214,37.0,,1238.0,2021,8,08-11,Wednesday,11,2021-08-11
2021-08-11 12:00:00,627.0,,613.0,12152.0,1960.0,287.0,,,624.0,395.0,81.0,5168.0,887.0,,,1820.0,,38.857,40.0,,1483.0,2021,8,08-11,Wednesday,12,2021-08-11
2021-08-11 13:00:00,628.0,,605.0,12254.0,2019.0,286.0,,,622.0,330.0,81.0,5161.0,893.0,,,1806.0,,34.5,40.0,,1559.0,2021,8,08-11,Wednesday,13,2021-08-11
2021-08-11 14:00:00,629.0,,597.0,12714.0,2118.0,288.0,,,622.0,280.0,39.0,5250.0,932.0,,,1817.0,,30.143,39.0,,1458.0,2021,8,08-11,Wednesday,14,2021-08-11
2021-08-11 15:00:00,625.0,,589.0,13361.0,2179.0,316.0,,,620.0,231.0,1.0,5394.0,1005.0,,,1857.0,,25.786,41.0,,1694.0,2021,8,08-11,Wednesday,15,2021-08-11
2021-08-11 16:00:00,629.0,,596.0,13555.0,2336.0,342.0,,,618.0,868.0,72.0,5371.0,970.0,,,1973.0,,21.429,40.0,,1987.0,2021,8,08-11,Wednesday,16,2021-08-11
2021-08-11 17:00:00,643.0,,597.0,15060.0,2440.0,346.0,,,619.0,785.0,78.0,5835.0,1204.0,,,1925.0,,17.071,43.0,,2010.0,2021,8,08-11,Wednesday,17,2021-08-11
2021-08-11 18:00:00,661.0,,592.0,15947.0,2296.0,355.0,,,621.0,702.0,71.75,6761.0,1397.0,,,1956.0,,12.714,42.0,,2085.0,2021,8,08-11,Wednesday,18,2021-08-11
2021-08-11 19:00:00,676.0,,590.0,16147.0,2378.0,346.0,,,622.0,619.0,65.5,7154.0,1593.0,,,1979.0,,8.357,44.0,,2092.0,2021,8,08-11,Wednesday,19,2021-08-11
2021-08-11 20:00:00,682.0,,606.0,16307.0,2426.0,357.0,,,624.0,536.0,59.25,7149.0,1606.0,,,2026.0,,4.0,43.0,,2155.0,2021,8,08-11,Wednesday,20,2021-08-11
2021-08-11 21:00:00,686.0,,605.0,16242.0,2397.0,354.0,,,628.0,453.0,53.0,6960.0,1414.0,,,1991.0,,0.0,45.0,,2132.0,2021,8,08-11,Wednesday,21,2021-08-11
2021-08-11 22:00:00,678.0,,600.0,16060.0,2289.0,352.0,,,628.0,370.0,46.75,6219.0,1315.0,,,1879.0,,0.0,46.0,,1568.0,2021,8,08-11,Wednesday,22,2021-08-11
2021-08-11 23:00:00,666.0,,590.0,15041.0,2162.0,339.0,,,629.0,287.0,40.5,5565.0,1142.0,,,1813.0,,0.0,47.0,,1333.0,2021,8,08-11,Wednesday,23,2021-08-11
2021-08-12 00:00:00,666.0,,594.0,11984.0,2253.0,297.0,,,630.0,506.0,34.25,5077.0,1024.0,,,1726.0,,0.0,47.0,,1388.0,2021,8,08-12,Thursday,0,2021-08-12
2021-08-12 01:00:00,683.0,,608.0,10738.0,2060.0,287.0,,,631.0,280.0,28.0,4645.0,915.0,,,1625.0,,0.0,46.0,,1498.0,2021,8,08-12,Thursday,1,2021-08-12
2021-08-12 02:00:00,681.0,,605.0,9953.0,2060.0,277.0,,,632.0,252.0,81.0,4067.0,916.0,,,1570.0,,0.0,47.0,,1613.0,2021,8,08-12,Thursday,2,2021-08-12
2021-08-12 03:00:00,676.0,,608.0,9215.0,1912.0,280.0,,,635.0,252.0,243.0,3861.0,904.0,,,1502.0,,0.0,46.0,,1613.0,2021,8,08-12,Thursday,3,2021-08-12
2021-08-12 04:00:00,671.0,,604.0,9264.0,1857.0,276.0,,,637.0,252.0,528.0,3847.0,944.0,,,1516.0,,0.0,45.0,,1765.0,2021,8,08-12,Thursday,4,2021-08-12
2021-08-12 05:00:00,671.0,,605.0,9205.0,1907.0,285.0,,,636.0,252.0,630.0,4348.0,965.0,,,1584.0,,0.0,45.0,,2007.0,2021,8,08-12,Thursday,5,2021-08-12
2021-08-12 06:00:00,668.0,,617.0,10236.0,1893.0,282.0,,,637.0,283.0,594.0,4726.0,1044.0,,,1740.0,,85.0,43.0,,2185.0,2021,8,08-12,Thursday,6,2021-08-12
2021-08-12 07:00:00,650.0,,606.0,11623.0,1870.0,287.0,,,636.0,340.667,81.0,5870.0,1173.0,,,1903.0,,79.0,43.0,,2090.0,2021,8,08-12,Thursday,7,2021-08-12
2021-08-12 08:00:00,658.0,,598.0,12362.0,1844.0,287.0,,,632.0,398.333,81.0,6067.0,1236.0,,,1982.0,,73.0,42.0,,2025.0,2021,8,08-12,Thursday,8,2021-08-12
2021-08-12 09:00:00,655.0,,622.0,11994.0,1730.0,284.0,,,631.0,456.0,82.0,5826.0,1075.0,,,1980.0,,67.0,44.0,,1851.0,2021,8,08-12,Thursday,9,2021-08-12
2021-08-12 10:00:00,649.0,,597.0,11033.0,1610.0,282.0,,,633.0,510.0,89.0,5076.0,1127.0,,,1942.0,,61.0,42.0,,1869.0,2021,8,08-12,Thursday,10,2021-08-12
2021-08-12 11:00:00,650.0,,589.0,11291.0,1604.0,256.0,,,633.0,210.0,149.0,5175.0,1087.0,,,1901.0,,55.0,42.0,,1637.0,2021,8,08-12,Thursday,11,2021-08-12
2021-08-12 12:00:00,650.0,,590.0,11919.0,1716.0,281.0,,,632.0,238.0,245.0,4979.0,1020.0,,,1856.0,,49.0,46.0,,1483.0,2021,8,08-12,Thursday,12,2021-08-12
2021-08-12 13:00:00,662.0,,603.0,12559.0,1741.0,277.0,,,630.0,153.0,258.0,5140.0,1028.0,,,1833.0,,43.0,43.0,,1468.0,2021,8,08-12,Thursday,13,2021-08-12
2021-08-12 14:00:00,656.0,,575.0,12984.0,1758.0,277.0,,,627.0,435.0,336.0,5286.0,1032.0,,,1889.0,,37.0,44.0,,1461.0,2021,8,08-12,Thursday,14,2021-08-12
2021-08-12 15:00:00,663.0,,577.0,13430.0,1754.0,275.0,,,624.0,741.0,308.0,5470.0,1055.0,,,1911.0,,31.0,44.0,,1506.0,2021,8,08-12,Thursday,15,2021-08-12
2021-08-12 16:00:00,677.0,,574.0,14418.0,1847.0,277.0,,,619.0,924.0,183.0,5796.0,1261.0,,,1964.0,,25.0,44.0,,1562.0,2021,8,08-12,Thursday,16,2021-08-12
2021-08-12 17:00:00,683.0,,579.0,15924.0,2082.0,276.0,,,623.0,956.0,113.0,5911.0,1466.0,,,2013.0,,19.0,43.0,,1492.0,2021,8,08-12,Thursday,17,2021-08-12
2021-08-12 18:00:00,690.0,,578.0,17404.0,2241.0,274.0,,,631.0,867.167,105.875,6480.0,1459.0,,,2059.0,,13.0,43.0,,1237.0,2021,8,08-12,Thursday,18,2021-08-12
2021-08-12 19:00:00,692.0,,579.0,18283.0,2231.0,311.0,,,632.0,778.333,98.75,6885.0,1844.0,,,2140.0,,7.0,43.0,,849.0,2021,8,08-12,Thursday,19,2021-08-12
2021-08-12 20:00:00,693.0,,576.0,19058.0,2270.0,354.0,,,634.0,689.5,91.625,6875.0,1861.0,,,2157.0,,1.0,43.0,,612.0,2021,8,08-12,Thursday,20,2021-08-12
2021-08-12 21:00:00,697.0,,587.0,18194.0,2209.0,354.0,,,635.0,600.667,84.5,6657.0,1723.0,,,2135.0,,0.0,42.0,,453.0,2021,8,08-12,Thursday,21,2021-08-12
2021-08-12 22:00:00,673.0,,586.0,17842.0,2204.0,344.0,,,635.0,511.833,77.375,5939.0,1463.0,,,2095.0,,0.0,43.0,,398.0,2021,8,08-12,Thursday,22,2021-08-12
2021-08-12 23:00:00,676.0,,568.0,16532.0,2262.0,322.0,,,637.0,423.0,70.25,4996.0,1160.0,,,1996.0,,0.0,41.0,,357.0,2021,8,08-12,Thursday,23,2021-08-12
2021-08-13 00:00:00,674.0,,576.0,13193.0,2311.0,272.0,,,637.0,347.0,63.125,5278.0,1463.0,,,1380.0,,0.0,46.0,,312.0,2021,8,08-13,Friday,0,2021-08-13
2021-08-13 01:00:00,669.0,,593.0,12208.0,2384.0,271.0,,,638.0,72.0,56.0,4771.0,1037.0,,,1290.0,,0.0,39.0,,293.0,2021,8,08-13,Friday,1,2021-08-13
2021-08-13 02:00:00,685.0,,594.0,11431.0,2331.0,271.0,,,637.0,44.0,80.0,4218.0,965.0,,,1280.0,,0.0,44.0,,332.0,2021,8,08-13,Friday,2,2021-08-13
2021-08-13 03:00:00,682.0,,552.0,10955.0,2233.0,271.0,,,638.0,44.0,80.0,4114.0,920.0,,,1270.0,,0.0,47.0,,374.0,2021,8,08-13,Friday,3,2021-08-13
2021-08-13 04:00:00,696.0,,570.0,10563.0,2220.0,271.0,,,639.0,44.0,299.0,4437.0,967.0,,,1256.0,,0.0,46.0,,422.0,2021,8,08-13,Friday,4,2021-08-13
2021-08-13 05:00:00,698.0,,558.0,10834.0,2204.0,271.0,,,639.0,44.0,415.0,4499.0,1174.0,,,1316.0,,0.0,45.0,,465.0,2021,8,08-13,Friday,5,2021-08-13
2021-08-13 06:00:00,696.0,,565.0,11824.0,2211.0,256.0,,,639.0,197.0,391.0,4982.0,1053.0,,,1413.0,,91.0,46.0,,399.0,2021,8,08-13,Friday,6,2021-08-13
2021-08-13 07:00:00,692.0,,562.0,12648.0,2332.0,218.0,,,638.0,584.0,335.0,5216.0,1030.0,,,1430.0,,84.786,46.0,,302.0,2021,8,08-13,Friday,7,2021-08-13
2021-08-13 08:00:00,685.0,,541.0,13374.0,2269.0,218.0,,,638.0,541.0,145.0,5863.0,1463.0,,,1398.0,,78.571,47.0,,193.0,2021,8,08-13,Friday,8,2021-08-13
2021-08-13 09:00:00,700.0,,531.0,12890.0,2263.0,219.0,,,629.0,667.0,80.0,5522.0,1158.0,,,1275.0,,72.357,47.0,,191.0,2021,8,08-13,Friday,9,2021-08-13
2021-08-13 10:00:00,714.0,,537.0,12672.0,2104.0,260.0,,,626.0,448.0,66.0,5201.0,1073.0,,,1198.0,,66.143,46.0,,241.0,2021,8,08-13,Friday,10,2021-08-13
2021-08-13 11:00:00,715.0,,533.0,12717.0,2096.0,276.0,,,625.0,521.0,197.0,4974.0,1082.0,,,1156.0,,59.929,45.0,,348.0,2021,8,08-13,Friday,11,2021-08-13
2021-08-13 12:00:00,695.0,,517.0,12349.0,2137.0,278.0,,,623.0,387.0,153.0,5087.0,1236.0,,,1164.0,,53.714,44.0,,477.0,2021,8,08-13,Friday,12,2021-08-13
2021-08-13 13:00:00,704.0,,535.0,12269.0,2165.0,280.0,,,628.0,431.0,155.0,5076.0,1281.0,,,1136.0,,47.5,44.0,,669.0,2021,8,08-13,Friday,13,2021-08-13
2021-08-13 14:00:00,692.0,,531.0,12427.0,1909.0,282.0,,,614.0,631.0,151.0,5287.0,1259.0,,,1191.0,,41.286,43.0,,982.0,2021,8,08-13,Friday,14,2021-08-13
2021-08-13 15:00:00,688.0,,525.0,12670.0,2000.0,279.0,,,618.0,415.0,151.0,5428.0,1056.0,,,1200.0,,35.071,44.0,,1212.0,2021,8,08-13,Friday,15,2021-08-13
2021-08-13 16:00:00,698.0,,517.0,13822.0,2193.0,296.0,,,619.0,343.0,22.0,5814.0,1189.0,,,1305.0,,28.857,41.0,,1306.0,2021,8,08-13,Friday,16,2021-08-13
2021-08-13 17:00:00,702.0,,517.0,14986.0,2253.0,367.0,,,628.0,489.0,80.0,6213.0,1293.0,,,1355.0,,22.643,41.0,,1229.0,2021,8,08-13,Friday,17,2021-08-13
2021-08-13 18:00:00,709.0,,543.0,15646.0,2271.0,391.0,,,632.0,664.0,54.0,6705.0,1403.0,,,1499.0,,16.429,43.0,,1021.0,2021,8,08-13,Friday,18,2021-08-13
2021-08-13 19:00:00,715.0,,542.0,16576.0,2359.0,405.0,,,631.0,692.75,58.333,7045.0,1517.0,,,1628.0,,10.214,40.0,,685.0,2021,8,08-13,Friday,19,2021-08-13
2021-08-13 20:00:00,709.0,,559.0,16985.0,2412.0,398.0,,,631.0,721.5,62.667,7086.0,1597.0,,,1676.0,,4.0,44.0,,488.0,2021,8,08-13,Friday,20,2021-08-13
2021-08-13 21:00:00,683.0,,537.0,16594.0,2382.0,407.0,,,633.0,750.25,67.0,6789.0,1559.0,,,1777.0,,0.0,43.0,,417.0,2021,8,08-13,Friday,21,2021-08-13
2021-08-13 22:00:00,683.0,,524.0,16283.0,2349.0,408.0,,,629.0,779.0,71.333,5935.0,1177.0,,,1714.0,,0.0,44.0,,384.0,2021,8,08-13,Friday,22,2021-08-13
2021-08-13 23:00:00,692.0,,536.0,15369.0,2202.0,344.0,,,622.0,50.0,75.667,5356.0,1051.0,,,1691.0,,0.0,46.0,,342.0,2021,8,08-13,Friday,23,2021-08-13
2021-08-14 00:00:00,700.0,,559.0,12104.0,2293.0,236.0,,,627.0,228.0,80.0,4949.0,1106.0,,,1779.0,,0.0,46.0,,398.0,2021,8,08-14,Saturday,0,2021-08-14
2021-08-14 01:00:00,700.0,,551.0,10604.0,2421.0,275.0,,,633.0,156.0,509.0,4527.0,833.0,,,1714.0,,0.0,45.0,,390.0,2021,8,08-14,Saturday,1,2021-08-14
2021-08-14 02:00:00,704.0,,517.0,9929.0,2459.0,343.0,,,633.0,92.0,809.0,4158.0,701.0,,,1749.0,,0.0,45.0,,462.0,2021,8,08-14,Saturday,2,2021-08-14
2021-08-14 03:00:00,706.0,,532.0,9351.0,2335.0,342.0,,,633.0,191.0,825.0,4219.0,696.0,,,1715.0,,0.0,46.0,,468.0,2021,8,08-14,Saturday,3,2021-08-14
2021-08-14 04:00:00,707.0,,550.0,8529.0,2346.0,284.0,,,634.0,171.0,822.0,4316.0,699.0,,,1714.0,,0.0,41.0,,648.0,2021,8,08-14,Saturday,4,2021-08-14
2021-08-14 05:00:00,712.0,,557.0,8626.0,2336.0,284.0,,,632.0,240.0,702.0,4194.0,697.0,,,1738.0,,0.0,43.0,,832.0,2021,8,08-14,Saturday,5,2021-08-14
2021-08-14 06:00:00,713.0,,554.0,8674.0,2326.0,284.0,,,632.0,186.0,514.0,4366.0,709.0,,,1685.0,,86.0,45.0,,900.0,2021,8,08-14,Saturday,6,2021-08-14
2021-08-14 07:00:00,710.0,,551.0,8193.0,2160.0,284.0,,,632.0,152.0,220.0,4760.0,756.0,,,1846.0,,80.071,45.0,,841.0,2021,8,08-14,Saturday,7,2021-08-14
2021-08-14 08:00:00,708.0,,547.0,8167.0,2018.0,285.0,,,629.0,178.0,24.0,4673.0,892.0,,,1800.0,,74.143,44.0,,805.0,2021,8,08-14,Saturday,8,2021-08-14
2021-08-14 09:00:00,694.0,,552.0,7522.0,1832.0,285.0,,,627.0,109.0,151.0,4549.0,679.0,,,1785.0,,68.214,43.0,,780.0,2021,8,08-14,Saturday,9,2021-08-14
2021-08-14 10:00:00,702.0,,557.0,7315.0,1696.0,285.0,,,627.0,195.0,151.0,4095.0,662.0,,,1752.0,,62.286,43.0,,816.0,2021,8,08-14,Saturday,10,2021-08-14
2021-08-14 11:00:00,706.0,,563.0,7693.0,1432.0,285.0,,,624.0,77.0,188.0,3988.0,697.0,,,1738.0,,56.357,42.0,,936.0,2021,8,08-14,Saturday,11,2021-08-14
2021-08-14 12:00:00,696.0,,566.0,7866.0,1500.0,285.0,,,623.0,125.0,150.0,3962.0,703.0,,,1695.0,,50.429,40.0,,1096.0,2021,8,08-14,Saturday,12,2021-08-14
2021-08-14 13:00:00,691.0,,551.0,7627.0,1445.0,288.0,,,623.0,183.0,52.0,4272.0,708.0,,,1652.0,,44.5,41.0,,1229.0,2021,8,08-14,Saturday,13,2021-08-14
2021-08-14 14:00:00,685.0,,536.0,7948.0,1399.0,287.0,,,621.0,147.0,58.636,4276.0,716.0,,,1725.0,,38.571,42.0,,1510.0,2021,8,08-14,Saturday,14,2021-08-14
2021-08-14 15:00:00,659.0,,525.0,8833.0,1440.0,286.0,,,618.0,288.0,65.273,4119.0,956.0,,,1767.0,,32.643,43.0,,1567.0,2021,8,08-14,Saturday,15,2021-08-14
2021-08-14 16:00:00,670.0,,538.0,10562.0,1513.0,295.0,,,619.0,271.0,71.909,4706.0,817.0,,,1781.0,,26.714,42.0,,1412.0,2021,8,08-14,Saturday,16,2021-08-14
